Date,Account_ID,Account_Name,Order_ID,Revenue,Commission/Profit,Status,Quantity,Target_Revenue
2024-06-03,1003,Gamma GmbH,51015,1318.3,148.16,shipped,2,1331.94
2024-06-04,1003,Gamma GmbH,51016,1619.0,173.73,shipped,4,1496.99
2024-06-05,1002,Beta GmbH,51017,1765.68,320.29,shipped,2,1732.42
2024-06-05,1001,Alpha GmbH,51018,820.65,136.09,shipped,2,852.07
2024-06-05,1003,Gamma GmbH,51019,1931.45,195.2,shipped,4,1973.5
2024-06-06,1001,Alpha GmbH,51020,0.0,0.0,cancelled,3,1840.17
2024-06-07,1003,Gamma GmbH,51021,0.0,0.0,cancelled,1,769.17
2024-06-07,1003,Gamma GmbH,51022,0.0,0.0,cancelled,4,1063.96
2024-06-07,1002,Beta GmbH,51023,0.0,0.0,cancelled,1,941.16
2024-06-08,1001,Alpha GmbH,51024,0.0,0.0,cancelled,4,757.03
2024-06-08,1003,Gamma GmbH,51025,0.0,0.0,cancelled,3,1105.57
2024-06-09,1002,Beta GmbH,51026,0.0,0.0,cancelled,4,1213.1
2024-06-09,1002,Beta GmbH,51027,1610.05,274.84,shipped,1,1480.72
2024-06-10,1003,Gamma GmbH,51028,1572.45,169.64,shipped,5,1487.5
2024-06-11,1003,Gamma GmbH,51029,1345.78,249.15,shipped,4,1413.8
2024-06-11,1002,Beta GmbH,51030,1939.28,385.78,shipped,5,1924.51
2024-06-11,1003,Gamma GmbH,51031,590.47,87.54,shipped,5,647.95
2024-06-12,1003,Gamma GmbH,51032,574.48,70.08,shipped,5,559.52
2024-06-13,1001,Alpha GmbH,51033,1124.0,152.88,shipped,4,1047.73
2024-06-13,1003,Gamma GmbH,51034,0.0,0.0,cancelled,2,989.03
2024-06-14,1002,Beta GmbH,51035,979.85,172.79,shipped,5,895.7
2024-06-14,1001,Alpha GmbH,51036,0.0,0.0,cancelled,4,522.34
2024-06-14,1001,Alpha GmbH,51037,869.28,167.42,shipped,5,952.31
2024-06-15,1002,Beta GmbH,51038,1687.12,286.5,shipped,3,1835.26
2024-06-15,1003,Gamma GmbH,51039,0.0,0.0,cancelled,1,1276.49
2024-06-16,1003,Gamma GmbH,51040,0.0,0.0,cancelled,4,1215.6
2024-06-16,1003,Gamma GmbH,51041,0.0,0.0,cancelled,3,1941.78
2024-06-17,1001,Alpha GmbH,51042,0.0,0.0,cancelled,5,1892.22
2024-06-18,1001,Alpha GmbH,51043,1217.48,126.38,shipped,2,1263.67
2024-06-18,1003,Gamma GmbH,51044,1431.87,229.99,shipped,3,1419.71
2024-06-18,1002,Beta GmbH,51045,0.0,0.0,cancelled,1,850.13
2024-06-19,1001,Alpha GmbH,51046,865.88,138.92,shipped,1,927.2
2024-06-19,1001,Alpha GmbH,51047,0.0,0.0,cancelled,4,1576.55
2024-06-20,1002,Beta GmbH,51048,0.0,0.0,cancelled,2,867.62
2024-06-20,1003,Gamma GmbH,51049,0.0,0.0,cancelled,5,1850.77
2024-06-20,1001,Alpha GmbH,51050,0.0,0.0,cancelled,4,824.42
2024-06-21,1001,Alpha GmbH,51051,796.99,111.72,shipped,5,781.6
2024-06-21,1002,Beta GmbH,51052,0.0,0.0,cancelled,4,1158.03
2024-06-22,1003,Gamma GmbH,51053,0.0,0.0,cancelled,5,1914.61
2024-06-23,1001,Alpha GmbH,51054,0.0,0.0,cancelled,5,1526.96
2024-06-23,1001,Alpha GmbH,51055,0.0,0.0,cancelled,3,750.96
2024-06-24,1003,Gamma GmbH,51056,0.0,0.0,cancelled,5,1395.84
2024-06-24,1003,Gamma GmbH,51057,728.13,129.73,shipped,2,795.19
2024-06-24,1003,Gamma GmbH,51058,892.1,178.01,shipped,4,833.75
2024-06-25,1001,Alpha GmbH,51059,0.0,0.0,cancelled,4,1722.33
2024-06-26,1001,Alpha GmbH,51060,0.0,0.0,cancelled,3,1618.94
2024-06-26,1001,Alpha GmbH,51061,1205.76,214.16,shipped,5,1151.0
2024-06-27,1003,Gamma GmbH,51062,1780.23,196.28,shipped,2,1849.14
2024-06-27,1001,Alpha GmbH,51063,0.0,0.0,cancelled,4,773.25
2024-06-27,1002,Beta GmbH,51064,1067.34,206.1,shipped,3,1157.59
2024-06-28,1001,Alpha GmbH,51065,0.0,0.0,cancelled,4,543.76
2024-06-28,1001,Alpha GmbH,51066,864.22,115.9,shipped,4,839.73
2024-06-28,1003,Gamma GmbH,51067,2000.8,301.85,shipped,3,1989.87
2024-06-29,1001,Alpha GmbH,51068,0.0,0.0,cancelled,2,1070.78
2024-06-29,1002,Beta GmbH,51069,1807.72,293.81,shipped,5,1888.37
2024-06-30,1003,Gamma GmbH,51070,0.0,0.0,cancelled,2,1414.48
2024-06-30,1002,Beta GmbH,51071,1068.06,134.07,shipped,3,1181.31
2024-06-30,1003,Gamma GmbH,51072,1051.93,134.86,shipped,1,996.61
2024-07-01,1003,Gamma GmbH,51073,2000.41,223.46,shipped,5,1833.29
2024-07-01,1001,Alpha GmbH,51074,1176.51,163.39,shipped,1,1084.75
2024-07-02,1003,Gamma GmbH,51075,1678.03,298.99,shipped,2,1854.97
2024-07-02,1001,Alpha GmbH,51076,1309.94,170.98,shipped,5,1264.44
2024-07-03,1001,Alpha GmbH,51077,0.0,0.0,cancelled,2,667.14
2024-07-04,1003,Gamma GmbH,51078,1017.31,177.74,shipped,2,1062.32
2024-07-04,1001,Alpha GmbH,51079,0.0,0.0,cancelled,2,1600.54
2024-07-05,1003,Gamma GmbH,51080,0.0,0.0,cancelled,5,1088.49
2024-07-05,1001,Alpha GmbH,51081,0.0,0.0,cancelled,1,1387.83
2024-07-05,1002,Beta GmbH,51082,0.0,0.0,cancelled,3,919.12
2024-07-06,1001,Alpha GmbH,51083,819.82,151.94,shipped,4,764.61
2024-07-07,1003,Gamma GmbH,51084,0.0,0.0,cancelled,4,1158.39
2024-07-07,1002,Beta GmbH,51085,0.0,0.0,cancelled,5,1878.99
2024-07-08,1002,Beta GmbH,51086,1410.25,202.55,shipped,1,1370.28
2024-07-08,1003,Gamma GmbH,51087,1760.29,325.54,shipped,2,1736.46
2024-07-08,1001,Alpha GmbH,51088,0.0,0.0,cancelled,5,1987.33
2024-07-09,1002,Beta GmbH,51089,1442.88,207.77,shipped,2,1441.88
2024-07-09,1001,Alpha GmbH,51090,1653.95,188.11,shipped,3,1686.02
2024-07-09,1003,Gamma GmbH,51091,1683.94,307.92,shipped,4,1579.08
2024-07-10,1002,Beta GmbH,51092,0.0,0.0,cancelled,4,1739.76
2024-07-11,1002,Beta GmbH,51093,0.0,0.0,cancelled,2,1872.44
2024-07-12,1003,Gamma GmbH,51094,0.0,0.0,cancelled,5,1958.13
2024-07-13,1001,Alpha GmbH,51095,544.19,88.13,shipped,4,573.23
2024-07-13,1001,Alpha GmbH,51096,1847.29,187.7,shipped,3,1847.64
2024-07-14,1003,Gamma GmbH,51097,1678.45,265.49,shipped,3,1728.14
2024-07-14,1001,Alpha GmbH,51098,1172.24,197.64,shipped,1,1097.71
2024-07-14,1002,Beta GmbH,51099,1260.2,207.43,shipped,4,1243.44
2024-07-15,1003,Gamma GmbH,51100,1524.93,295.5,shipped,5,1689.68
2024-07-15,1002,Beta GmbH,51101,665.11,122.38,shipped,2,648.03
2024-07-16,1003,Gamma GmbH,51102,533.85,101.46,shipped,5,532.42
2024-07-17,1001,Alpha GmbH,51103,0.0,0.0,cancelled,3,1132.92
2024-07-17,1002,Beta GmbH,51104,0.0,0.0,cancelled,4,1136.62
2024-07-17,1001,Alpha GmbH,51105,0.0,0.0,cancelled,3,540.32
2024-07-18,1003,Gamma GmbH,51106,0.0,0.0,cancelled,1,694.06
2024-07-19,1002,Beta GmbH,51107,1595.92,258.55,shipped,1,1498.03
2024-07-20,1003,Gamma GmbH,51108,0.0,0.0,cancelled,3,1384.0
2024-07-20,1003,Gamma GmbH,51109,0.0,0.0,cancelled,1,1143.97
2024-07-21,1001,Alpha GmbH,51110,0.0,0.0,cancelled,4,811.57
2024-07-21,1003,Gamma GmbH,51111,0.0,0.0,cancelled,5,631.47
2024-07-22,1003,Gamma GmbH,51112,0.0,0.0,cancelled,1,1015.3
2024-07-22,1003,Gamma GmbH,51113,811.3,91.89,shipped,4,871.71
2024-07-23,1001,Alpha GmbH,51114,828.3,143.62,shipped,3,753.61
2024-07-23,1003,Gamma GmbH,51115,607.1,73.83,shipped,5,657.75
2024-07-24,1001,Alpha GmbH,51116,1581.45,311.94,shipped,3,1613.94
2024-07-24,1001,Alpha GmbH,51117,763.9,108.36,shipped,5,730.56
2024-07-25,1002,Beta GmbH,51118,0.0,0.0,cancelled,2,1213.02
2024-07-25,1003,Gamma GmbH,51119,0.0,0.0,cancelled,3,1811.77
2024-07-25,1003,Gamma GmbH,51120,544.59,69.46,shipped,4,529.19
2024-07-26,1003,Gamma GmbH,51121,1329.1,133.3,shipped,2,1439.72
2024-07-26,1002,Beta GmbH,51122,0.0,0.0,cancelled,2,1701.05
2024-07-26,1003,Gamma GmbH,51123,808.23,105.92,shipped,4,812.09
2024-07-27,1001,Alpha GmbH,51124,1449.84,187.83,shipped,2,1494.39
2024-07-27,1002,Beta GmbH,51125,0.0,0.0,cancelled,5,876.1
2024-07-27,1001,Alpha GmbH,51126,1397.93,257.86,shipped,3,1320.45
2024-07-28,1002,Beta GmbH,51127,0.0,0.0,cancelled,3,727.37
2024-07-28,1002,Beta GmbH,51128,1926.56,295.19,shipped,3,1975.79
2024-07-28,1002,Beta GmbH,51129,0.0,0.0,cancelled,3,1601.12
2024-07-29,1003,Gamma GmbH,51130,0.0,0.0,cancelled,5,1002.69
2024-07-29,1001,Alpha GmbH,51131,0.0,0.0,cancelled,1,1752.01
2024-07-30,1001,Alpha GmbH,51132,1339.57,189.05,shipped,2,1446.33
2024-07-30,1002,Beta GmbH,51133,0.0,0.0,cancelled,4,1335.67
2024-07-30,1002,Beta GmbH,51134,0.0,0.0,cancelled,1,827.79
2024-07-31,1001,Alpha GmbH,51135,1793.72,212.78,shipped,1,1908.15
2024-07-31,1003,Gamma GmbH,51136,963.57,119.16,shipped,3,964.57
2024-07-31,1003,Gamma GmbH,51137,0.0,0.0,cancelled,1,1658.56
2024-08-01,1003,Gamma GmbH,51138,586.16,88.82,shipped,3,612.16
2024-08-01,1001,Alpha GmbH,51139,2114.45,228.25,shipped,5,1968.79
2024-08-01,1002,Beta GmbH,51140,0.0,0.0,cancelled,3,1244.05
2024-08-02,1001,Alpha GmbH,51141,0.0,0.0,cancelled,1,1097.06
2024-08-03,1001,Alpha GmbH,51142,0.0,0.0,cancelled,2,1502.42
2024-08-04,1001,Alpha GmbH,51143,1923.28,299.49,shipped,1,1963.42
2024-08-05,1003,Gamma GmbH,51144,0.0,0.0,cancelled,1,1041.68
2024-08-05,1002,Beta GmbH,51145,0.0,0.0,cancelled,4,731.08
2024-08-05,1001,Alpha GmbH,51146,0.0,0.0,cancelled,5,842.65
2024-08-06,1001,Alpha GmbH,51147,1856.51,254.2,shipped,2,1883.01
2024-08-06,1001,Alpha GmbH,51148,918.57,103.47,shipped,2,962.7
2024-08-07,1003,Gamma GmbH,51149,0.0,0.0,cancelled,1,1888.67
2024-08-07,1001,Alpha GmbH,51150,0.0,0.0,cancelled,4,1194.15
2024-08-08,1003,Gamma GmbH,51151,0.0,0.0,cancelled,5,1062.85
2024-08-08,1003,Gamma GmbH,51152,1172.68,214.42,shipped,1,1204.23
2024-08-08,1003,Gamma GmbH,51153,0.0,0.0,cancelled,4,846.28
2024-08-09,1001,Alpha GmbH,51154,0.0,0.0,cancelled,1,949.68
2024-08-10,1001,Alpha GmbH,51155,0.0,0.0,cancelled,1,1064.73
2024-08-11,1001,Alpha GmbH,51156,0.0,0.0,cancelled,3,874.06
2024-08-12,1003,Gamma GmbH,51157,0.0,0.0,cancelled,3,1249.49
2024-08-12,1001,Alpha GmbH,51158,0.0,0.0,cancelled,2,1640.15
2024-08-13,1002,Beta GmbH,51159,0.0,0.0,cancelled,2,694.18
2024-08-13,1002,Beta GmbH,51160,1794.83,226.06,shipped,2,1831.01
2024-08-13,1003,Gamma GmbH,51161,0.0,0.0,cancelled,4,1500.53
2024-08-14,1003,Gamma GmbH,51162,0.0,0.0,cancelled,3,644.83
2024-08-14,1003,Gamma GmbH,51163,0.0,0.0,cancelled,3,674.7
2024-08-14,1003,Gamma GmbH,51164,0.0,0.0,cancelled,5,1806.24
2024-08-15,1002,Beta GmbH,51165,2132.29,381.66,shipped,5,1998.51
2024-08-16,1001,Alpha GmbH,51166,0.0,0.0,cancelled,5,1481.26
2024-08-16,1001,Alpha GmbH,51167,1055.38,210.55,shipped,3,1025.7
2024-08-16,1003,Gamma GmbH,51168,0.0,0.0,cancelled,1,1104.86
2024-08-17,1003,Gamma GmbH,51169,0.0,0.0,cancelled,1,1058.8
2024-08-17,1003,Gamma GmbH,51170,1701.05,285.13,shipped,4,1718.95
2024-08-17,1002,Beta GmbH,51171,0.0,0.0,cancelled,4,1619.0
2024-08-18,1002,Beta GmbH,51172,1451.24,290.21,shipped,3,1505.16
2024-08-18,1003,Gamma GmbH,51173,1236.22,212.0,shipped,5,1174.74
2024-08-18,1001,Alpha GmbH,51174,0.0,0.0,cancelled,2,863.76
2024-08-19,1003,Gamma GmbH,51175,1670.58,303.49,shipped,3,1628.43
2024-08-19,1002,Beta GmbH,51176,0.0,0.0,cancelled,4,549.74
2024-08-20,1001,Alpha GmbH,51177,1661.38,182.8,shipped,4,1718.24
2024-08-21,1003,Gamma GmbH,51178,680.42,95.16,shipped,5,671.43
2024-08-21,1003,Gamma GmbH,51179,0.0,0.0,cancelled,2,1464.45
2024-08-21,1001,Alpha GmbH,51180,1292.38,177.68,shipped,5,1390.89
2024-08-22,1003,Gamma GmbH,51181,0.0,0.0,cancelled,3,767.55
2024-08-22,1001,Alpha GmbH,51182,0.0,0.0,cancelled,2,516.12
2024-08-22,1003,Gamma GmbH,51183,0.0,0.0,cancelled,5,1759.54
2024-08-23,1001,Alpha GmbH,51184,0.0,0.0,cancelled,3,1399.79
2024-08-24,1003,Gamma GmbH,51185,534.89,85.83,shipped,3,578.35
2024-08-24,1002,Beta GmbH,51186,0.0,0.0,cancelled,2,1573.32
2024-08-24,1003,Gamma GmbH,51187,638.88,118.66,shipped,2,690.47
2024-08-25,1001,Alpha GmbH,51188,887.76,123.05,shipped,2,969.25
2024-08-26,1003,Gamma GmbH,51189,0.0,0.0,cancelled,5,1459.75
2024-08-27,1003,Gamma GmbH,51190,0.0,0.0,cancelled,4,1463.5
2024-08-28,1002,Beta GmbH,51191,0.0,0.0,cancelled,1,1756.91
2024-08-28,1001,Alpha GmbH,51192,0.0,0.0,cancelled,5,1518.0
2024-08-28,1002,Beta GmbH,51193,528.29,56.25,shipped,2,549.95
2024-08-29,1002,Beta GmbH,51194,923.34,108.37,shipped,2,998.45
2024-08-29,1002,Beta GmbH,51195,0.0,0.0,cancelled,2,1277.46
2024-08-29,1001,Alpha GmbH,51196,0.0,0.0,cancelled,3,1417.63
2024-08-30,1001,Alpha GmbH,51197,0.0,0.0,cancelled,4,947.4
2024-08-30,1003,Gamma GmbH,51198,1114.3,222.56,shipped,3,1225.33
2024-08-30,1001,Alpha GmbH,51199,536.97,84.03,shipped,4,516.44
2024-08-31,1003,Gamma GmbH,51200,1294.23,230.2,shipped,5,1413.57
2024-08-31,1001,Alpha GmbH,51201,666.3,111.21,shipped,1,704.12
2024-09-01,1003,Gamma GmbH,51202,0.0,0.0,cancelled,5,533.39
2024-09-02,1001,Alpha GmbH,51203,878.5,136.8,shipped,3,829.35
2024-09-02,1002,Beta GmbH,51204,1857.35,296.46,shipped,5,1804.55
2024-09-03,1001,Alpha GmbH,51205,0.0,0.0,cancelled,3,1979.37
2024-09-03,1003,Gamma GmbH,51206,1042.51,160.81,shipped,3,1052.52
2024-09-03,1001,Alpha GmbH,51207,0.0,0.0,cancelled,4,1939.55
2024-09-04,1003,Gamma GmbH,51208,0.0,0.0,cancelled,3,1601.06
2024-09-05,1002,Beta GmbH,51209,1345.05,205.61,shipped,1,1342.86
2024-09-06,1001,Alpha GmbH,51210,1162.26,159.56,shipped,4,1285.01
2024-09-06,1002,Beta GmbH,51211,0.0,0.0,cancelled,4,912.1
2024-09-06,1001,Alpha GmbH,51212,754.28,133.08,shipped,5,690.6
2024-09-07,1001,Alpha GmbH,51213,0.0,0.0,cancelled,5,1084.39
2024-09-07,1003,Gamma GmbH,51214,1763.14,316.91,shipped,5,1647.95
2024-09-08,1003,Gamma GmbH,51215,0.0,0.0,cancelled,1,759.33
2024-09-08,1002,Beta GmbH,51216,1385.14,229.28,shipped,1,1388.23
2024-09-08,1003,Gamma GmbH,51217,0.0,0.0,cancelled,4,1960.61
2024-09-09,1001,Alpha GmbH,51218,1944.25,348.71,shipped,4,1958.72
2024-09-10,1002,Beta GmbH,51219,0.0,0.0,cancelled,4,959.48
2024-09-10,1003,Gamma GmbH,51220,836.66,130.49,shipped,1,828.11
2024-09-10,1002,Beta GmbH,51221,1452.24,240.49,shipped,4,1465.05
2024-09-11,1003,Gamma GmbH,51222,0.0,0.0,cancelled,2,1193.89
2024-09-12,1002,Beta GmbH,51223,0.0,0.0,cancelled,2,1427.76
2024-09-12,1003,Gamma GmbH,51224,1707.2,288.44,shipped,2,1825.8
2024-09-12,1003,Gamma GmbH,51225,0.0,0.0,cancelled,5,1947.45
2024-09-13,1001,Alpha GmbH,51226,0.0,0.0,cancelled,1,893.11
2024-09-14,1003,Gamma GmbH,51227,1109.98,162.22,shipped,3,1068.54
2024-09-14,1003,Gamma GmbH,51228,0.0,0.0,cancelled,4,1900.05
2024-09-14,1003,Gamma GmbH,51229,1342.73,153.61,shipped,5,1267.83
2024-09-15,1002,Beta GmbH,51230,1520.05,291.67,shipped,2,1654.68
2024-09-16,1003,Gamma GmbH,51231,0.0,0.0,cancelled,4,1233.69
2024-09-16,1001,Alpha GmbH,51232,1210.77,131.39,shipped,5,1311.54
2024-09-17,1002,Beta GmbH,51233,0.0,0.0,cancelled,1,1632.3
2024-09-18,1003,Gamma GmbH,51234,0.0,0.0,cancelled,1,1498.77
2024-09-18,1001,Alpha GmbH,51235,0.0,0.0,cancelled,2,1211.61
2024-09-19,1003,Gamma GmbH,51236,1614.38,297.78,shipped,4,1668.73
2024-09-19,1001,Alpha GmbH,51237,0.0,0.0,cancelled,1,1855.92
2024-09-20,1001,Alpha GmbH,51238,0.0,0.0,cancelled,5,770.84
2024-09-21,1001,Alpha GmbH,51239,929.58,101.9,shipped,1,1023.0
2024-09-22,1001,Alpha GmbH,51240,0.0,0.0,cancelled,5,1882.82
2024-09-22,1003,Gamma GmbH,51241,1345.18,264.57,shipped,2,1395.72
2024-09-22,1002,Beta GmbH,51242,971.43,154.23,shipped,4,927.99
2024-09-23,1001,Alpha GmbH,51243,799.77,155.01,shipped,2,772.75
2024-09-24,1001,Alpha GmbH,51244,1672.51,304.54,shipped,2,1774.54
2024-09-24,1002,Beta GmbH,51245,1963.85,270.17,shipped,4,1865.59
2024-09-24,1001,Alpha GmbH,51246,0.0,0.0,cancelled,5,1552.99
2024-09-25,1003,Gamma GmbH,51247,507.68,64.19,shipped,5,527.95
2024-09-25,1003,Gamma GmbH,51248,0.0,0.0,cancelled,5,920.21
2024-09-26,1001,Alpha GmbH,51249,1749.74,308.36,shipped,3,1660.17
2024-09-26,1003,Gamma GmbH,51250,1174.92,167.93,shipped,3,1140.19
2024-09-26,1003,Gamma GmbH,51251,963.92,99.33,shipped,2,880.68
2024-09-27,1002,Beta GmbH,51252,0.0,0.0,cancelled,4,610.7
2024-09-28,1003,Gamma GmbH,51253,0.0,0.0,cancelled,3,1986.67
2024-09-29,1002,Beta GmbH,51254,1737.29,306.56,shipped,4,1828.78
2024-09-30,1002,Beta GmbH,51255,0.0,0.0,cancelled,4,1305.24
2024-09-30,1001,Alpha GmbH,51256,721.0,116.71,shipped,5,677.95
2024-09-30,1001,Alpha GmbH,51257,0.0,0.0,cancelled,4,758.16
2024-10-01,1003,Gamma GmbH,51258,0.0,0.0,cancelled,4,729.36
2024-10-01,1001,Alpha GmbH,51259,713.61,118.57,shipped,2,720.02
2024-10-01,1001,Alpha GmbH,51260,1009.94,148.17,shipped,4,1038.18
2024-10-02,1001,Alpha GmbH,51261,0.0,0.0,cancelled,1,1730.01
2024-10-03,1003,Gamma GmbH,51262,0.0,0.0,cancelled,1,1410.94
2024-10-04,1002,Beta GmbH,51263,0.0,0.0,cancelled,3,1452.13
2024-10-04,1002,Beta GmbH,51264,521.33,83.74,shipped,1,540.64
2024-10-05,1003,Gamma GmbH,51265,0.0,0.0,cancelled,4,1700.36
2024-10-06,1001,Alpha GmbH,51266,0.0,0.0,cancelled,4,810.94
2024-10-06,1002,Beta GmbH,51267,0.0,0.0,cancelled,1,1407.36
2024-10-06,1001,Alpha GmbH,51268,0.0,0.0,cancelled,1,1078.6
2024-10-07,1001,Alpha GmbH,51269,1250.55,137.98,shipped,3,1149.97
2024-10-07,1002,Beta GmbH,51270,0.0,0.0,cancelled,3,1892.73
2024-10-08,1001,Alpha GmbH,51271,1997.02,283.83,shipped,4,1843.69
2024-10-09,1003,Gamma GmbH,51272,0.0,0.0,cancelled,3,1712.2
2024-10-09,1001,Alpha GmbH,51273,0.0,0.0,cancelled,4,1376.35
2024-10-09,1002,Beta GmbH,51274,2130.76,302.41,shipped,2,1967.76
2024-10-10,1001,Alpha GmbH,51275,0.0,0.0,cancelled,1,1212.32
2024-10-10,1001,Alpha GmbH,51276,1751.49,223.67,shipped,1,1944.17
2024-10-10,1001,Alpha GmbH,51277,1491.32,185.76,shipped,1,1508.59
2024-10-11,1002,Beta GmbH,51278,1824.54,223.32,shipped,1,1927.72
2024-10-11,1001,Alpha GmbH,51279,1898.41,308.46,shipped,2,1774.31
2024-10-12,1001,Alpha GmbH,51280,0.0,0.0,cancelled,2,708.07
2024-10-13,1003,Gamma GmbH,51281,0.0,0.0,cancelled,4,1756.48
2024-10-13,1002,Beta GmbH,51282,2044.17,270.59,shipped,5,1864.45
2024-10-13,1001,Alpha GmbH,51283,1815.43,220.16,shipped,1,1883.57
2024-10-14,1003,Gamma GmbH,51284,1729.66,279.44,shipped,4,1706.14
2024-10-15,1002,Beta GmbH,51285,1322.3,164.25,shipped,5,1456.11
2024-10-16,1003,Gamma GmbH,51286,0.0,0.0,cancelled,5,1703.04
2024-10-16,1001,Alpha GmbH,51287,0.0,0.0,cancelled,5,704.39
2024-10-17,1001,Alpha GmbH,51288,0.0,0.0,cancelled,3,723.68
2024-10-17,1003,Gamma GmbH,51289,1038.91,202.13,shipped,4,1137.34
2024-10-17,1003,Gamma GmbH,51290,0.0,0.0,cancelled,1,635.74
2024-10-18,1001,Alpha GmbH,51291,0.0,0.0,cancelled,4,637.19
2024-10-19,1002,Beta GmbH,51292,671.48,119.99,shipped,1,743.41
2024-10-19,1001,Alpha GmbH,51293,0.0,0.0,cancelled,5,860.35
2024-10-19,1001,Alpha GmbH,51294,778.56,118.52,shipped,4,814.79
2024-10-20,1002,Beta GmbH,51295,1035.68,163.95,shipped,5,1087.12
2024-10-21,1002,Beta GmbH,51296,0.0,0.0,cancelled,1,1157.19
2024-10-21,1001,Alpha GmbH,51297,0.0,0.0,cancelled,5,1835.17
2024-10-22,1001,Alpha GmbH,51298,0.0,0.0,cancelled,1,508.11
2024-10-22,1002,Beta GmbH,51299,1061.29,141.52,shipped,1,1051.88
2024-10-23,1003,Gamma GmbH,51300,0.0,0.0,cancelled,3,1482.51
2024-10-23,1002,Beta GmbH,51301,0.0,0.0,cancelled,1,512.01
2024-10-24,1002,Beta GmbH,51302,1648.31,218.54,shipped,4,1643.27
2024-10-25,1002,Beta GmbH,51303,0.0,0.0,cancelled,1,1827.17
2024-10-26,1003,Gamma GmbH,51304,1551.33,167.16,shipped,5,1646.36
2024-10-26,1002,Beta GmbH,51305,0.0,0.0,cancelled,5,1964.49
2024-10-26,1002,Beta GmbH,51306,0.0,0.0,cancelled,2,1848.44
2024-10-27,1002,Beta GmbH,51307,551.04,78.19,shipped,3,550.77
2024-10-27,1002,Beta GmbH,51308,1143.06,174.06,shipped,4,1118.0
2024-10-27,1003,Gamma GmbH,51309,1743.5,273.05,shipped,2,1910.96
2024-10-28,1003,Gamma GmbH,51310,1482.65,172.74,shipped,1,1413.78
2024-10-28,1002,Beta GmbH,51311,0.0,0.0,cancelled,3,1395.36
2024-10-29,1002,Beta GmbH,51312,0.0,0.0,cancelled,2,1293.75
2024-10-30,1002,Beta GmbH,51313,0.0,0.0,cancelled,1,1885.49
2024-10-30,1003,Gamma GmbH,51314,0.0,0.0,cancelled,3,554.16
2024-10-30,1001,Alpha GmbH,51315,0.0,0.0,cancelled,3,1324.55
2024-10-31,1001,Alpha GmbH,51316,560.55,86.08,shipped,3,514.35
2024-10-31,1002,Beta GmbH,51317,0.0,0.0,cancelled,1,1390.97
2024-11-01,1003,Gamma GmbH,51318,1227.56,142.58,shipped,2,1131.77
2024-11-01,1002,Beta GmbH,51319,0.0,0.0,cancelled,1,688.02
2024-11-01,1001,Alpha GmbH,51320,1719.82,175.15,shipped,4,1905.79
2024-11-02,1001,Alpha GmbH,51321,1195.06,165.79,shipped,1,1251.31
2024-11-03,1002,Beta GmbH,51322,2145.87,284.46,shipped,4,1984.14
2024-11-04,1002,Beta GmbH,51323,0.0,0.0,cancelled,3,632.82
2024-11-04,1003,Gamma GmbH,51324,0.0,0.0,cancelled,2,1076.95
2024-11-04,1003,Gamma GmbH,51325,0.0,0.0,cancelled,3,1130.21
2024-11-05,1001,Alpha GmbH,51326,0.0,0.0,cancelled,5,1996.53
2024-11-05,1001,Alpha GmbH,51327,1809.73,215.86,shipped,5,1720.12
2024-11-05,1001,Alpha GmbH,51328,0.0,0.0,cancelled,1,1932.12
2024-11-06,1002,Beta GmbH,51329,0.0,0.0,cancelled,2,597.22
2024-11-06,1001,Alpha GmbH,51330,815.81,138.55,shipped,4,882.93
2024-11-06,1003,Gamma GmbH,51331,0.0,0.0,cancelled,3,1351.54
2024-11-07,1002,Beta GmbH,51332,810.68,151.06,shipped,2,822.51
2024-11-07,1003,Gamma GmbH,51333,0.0,0.0,cancelled,5,1994.49
2024-11-08,1001,Alpha GmbH,51334,1855.01,202.18,shipped,2,1948.83
2024-11-08,1002,Beta GmbH,51335,1987.71,259.62,shipped,4,1984.06
2024-11-09,1002,Beta GmbH,51336,0.0,0.0,cancelled,3,985.49
2024-11-10,1003,Gamma GmbH,51337,1324.04,163.67,shipped,2,1444.66
2024-11-10,1002,Beta GmbH,51338,890.01,175.05,shipped,1,935.22
2024-11-10,1002,Beta GmbH,51339,0.0,0.0,cancelled,5,572.52
2024-11-11,1002,Beta GmbH,51340,476.28,87.85,shipped,4,505.07
2024-11-11,1003,Gamma GmbH,51341,1285.98,209.36,shipped,2,1344.98
2024-11-12,1001,Alpha GmbH,51342,2012.53,331.12,shipped,3,1967.23
2024-11-13,1002,Beta GmbH,51343,1764.57,223.64,shipped,1,1798.83
2024-11-14,1001,Alpha GmbH,51344,0.0,0.0,cancelled,4,827.7
2024-11-14,1002,Beta GmbH,51345,0.0,0.0,cancelled,3,1338.55
2024-11-15,1003,Gamma GmbH,51346,0.0,0.0,cancelled,4,747.77
2024-11-15,1003,Gamma GmbH,51347,1576.23,213.5,shipped,2,1460.38
2024-11-16,1003,Gamma GmbH,51348,1432.31,174.76,shipped,1,1522.93
2024-11-17,1001,Alpha GmbH,51349,676.0,126.18,shipped,5,638.51
2024-11-18,1001,Alpha GmbH,51350,0.0,0.0,cancelled,5,1170.39
2024-11-19,1002,Beta GmbH,51351,572.65,69.09,shipped,2,581.65
2024-11-20,1002,Beta GmbH,51352,1239.8,185.61,shipped,2,1254.75
